2.2	pass	SS milestones: flag the first PAYING year, not the age crossing
1.8	pass	SS milestones: a couple gets one marker per person plus the survivor
0.8	pass	SS milestones: a single filer is never flagged as a survivor
1.3	pass	SS milestones: someone already collecting when the plan opens gets no marker
0.8	pass	SS death year: a June-born decedent splits the year half own benefits, half survivor
0.7	pass	SS death year: a December-born decedent pays both benefits all year, survivor starts next
0.7	pass	SS death year: degrades correctly when the survivor has not claimed yet
0.3	pass	compare pin: a selection captured from one sweep re-finds its row in the next
0.0	pass	fraMonthsForBirthYear: SSA schedule, two months per year from 1955 to 1959
0.0	pass	FRA: the old hard-coded 67 over-stated an early-claiming pre-1955 decedent
0.0	pass	FRA: a 1960-or-later couple is completely unaffected
0.9	pass	FRA: end to end, a pre-1955 couple pays a smaller survivor benefit
0.1	pass	findUpperLimitByAmount: a single-row table means NO upper limit, not a zero one
0.0	pass	findUpperLimitByAmount: below the first bracket returns the top of that band
0.0	pass	findUpperLimitByAmount: an amount inside the ladder is untouched
0.1	pass	single-row bracket tables: the affected jurisdictions are pinned
3.3	pass	★ CRITICAL  Fill Bracket converts in a no-tax state, not just in a graduated one
1.8	pass	★ CRITICAL  a no-tax state reports honest spend and honest failure
1.1	pass	P23: GBM return draws are untouched by the inflation model
0.1	pass	P23: a zero inflation shock leaves inflation flat at the target
0.0	pass	P23: AR(1) inflation reverts toward the target
0.0	pass	P23: inflation cannot fall below INFLATION_FLOOR
7.0	pass	P23: RETURN_FLOOR clamps the arithmetic tail short of -100%
18.0	pass	P23: AAM centers the yearly return distribution on the number typed
0.2	pass	P23: AAM with zero volatility is a deterministic run at mu
19.8	pass	P23: the inflation shock realizes the requested correlation with the return draw
0.4	pass	P23: the shipped AR(1) constants still match a re-fit of the CPI record
0.1	pass	P23: Fixed Inflation reproduces the pre-change Synthetic model exactly
1.8	pass	P23: simulated inflation reaches the persistence the record shows
68.7	pass	P71: the engine runs a whole job end to end in all three modes
58.2	pass	P71: one seed, one answer - two runs of the same config agree exactly
0.5	pass	P71: stress mode banks one path per scenario, not numPaths of them
40.2	pass	the worker payload keeps each variation identifiable as a strategy
0.2	pass	P69: capture selector ranks ruined-earliest first, then survivors by wealth
0.1	pass	P69: capture selector on an all-survivor run and a tiny run
19.5	pass	P69: every variation of a real run carries its capture rows
1.2	pass	P69: sliced bank rows rebuild the exact per-path inputs, every mode
21.1	pass	P69: the message ships replay rows, and a replayed path reproduces the run exactly
29.6	pass	P79: the capture variation ships one balance trace per captured path
29.8	pass	P86e: the MC message carries dual-basis twins, and real = each path deflated by ITS OWN inflation
0.9	pass	P80: every sampled year is labelled with the year that actually produced it
39.0	pass	P80: recording the source years changes no draw and no number
0.6	pass	P71: a cancelled job reports nothing at all
3.2	pass	schedule: replays Fill Bracket 22% to the dollar
2.0	pass	schedule: replays an IRMAA tier ceiling to the dollar
5.9	pass	schedule: rateBasis is load-bearing, not decoration
2.6	pass	schedule: replays IRA Draw 5% to the dollar via the quantity lever
1.9	pass	schedule: replays Reduce 17 yrs, which takes the OTHER gap-fill
2.6	pass	schedule: replays an ACA plan ACROSS its lapse
2.3	pass	schedule: convert caps the surplus routed to Roth, and the rest still banks
5.8	pass	schedule: the coverage limit that REMAINS is the account split
7.7	pass	schedule: carries GK by its spend RULE, and beats it
7.5	pass	schedule: GK spend rule is separable from the GK strategy
8.8	pass	P126: simulate refuses a strategy name it does not dispatch, and names the replacement for gk
1.6	pass	P126: a Guardrails plan on Proportional replays through the baseline gap fill, as the old gk plan did
0.2	pass	P126: the stability floor follows the rule under any draw, wherever the rule was set
0.3	pass	P126: a Monte Carlo job refuses a retired strategy instead of scoring it as ruin
14.3	pass	P126: no code outside the load folds still names the retired strategy
0.3	pass	P128: the rail presets are the four published sets, and each target sits between its rails
299.3	pass	P128: a resumed run IS the plan continued - every field of every later row, exactly
2.1	pass	P128: a resumed run reads its market from its own first year, and scaled balances start it there
45.7	pass	P128: the survival test is ONE helper, and the Monte Carlo run agrees with it path for path
1427.5	pass	P128: the rails solver solves the cadence it was given, every preset at once, and prices itself
0.2	pass	P128n: the count a q answer demands is the Monte Carlo tab's own comparison
5020.4	pass	P128n: every preset's rails, targets and rail spends match a direct search on the same paths
680.8	pass	P132: a job may bring its own presets, and solves the cut-side spend at each set's cutTo
1.2	pass	P132: the rule table is the job in ratios - both sides at a solved year, interpolated between, null where unsolved
0.3	pass	P132: between solves the table interpolates DOLLARS and nets each year's own guaranteed income, so a Social Security start between two solves does not fire a rail
7.6	pass	P132: beyond a rail the rule holds the rail's spend-to-wealth ratio instead of extrapolating the line
3.7	pass	P132: vsPlan% is the rule's spending against the plan's shape
0.3	pass	P132: the rails the rule read along a path are its table in that path's dollars, laid out like the solved rails
1.8	pass	P132: without a table the risk-based rule leaves the plan on its own path, and says so
3.8	pass	P132: a cut lands on the cut ratio of the wealth, a raise on the raise ratio, and between the rails only CPI moves
4.4	pass	P132: the hidden -ruleMove field is what a rule did to the year's goal - the milestones read it
1027.1	pass	P132: on its own spine, the rule fires at the first solved year exactly when the chance is outside the rails
6.8	pass	P132: the rule, its table and its state survive a resume, and the table is not part of the plan's identity
2256.5	pass	P129: the After-Tax Spend answer meets its target, a little more does not, and it ignores the goal it started from
0.8	pass	P128n: a clamped answer ends its line, and says so on its row
0.9	pass	P128: TotalNetWealth scales with a scaled resume, which is what lets a rail be stated in it
51.7	pass	P128: a cancelled rails job resolves to nothing
0.5	pass	P128: each solve lands on two rows, and the years between solves are interpolated in today's dollars
603.6	pass	P128: a wealth rail under the search's floor is $0, drawn, and its spending left unsolved
0.4	pass	P128: the plan's last year is always solved, whatever the cadence
0.2	pass	P129: the first year's target spend is the After-Tax Spend answer, and nothing else lands there
2.6	pass	schedule: a per-year spend applies for that year only
1.3	pass	schedule: an unscheduled year draws nothing voluntarily and still funds spending
0.3	pass	schedule: malformed entries throw rather than reading as a quiet year
0.1	pass	schedule: refuses to compose with cyclicEnabled
4.7	pass	P108b: december tax settlement is opt-in, raises wealth, and leaves spending untouched
1.7	pass	P108e: the december credit lands after growth, so it is never grown a second time
7.8	pass	P28jk: the conversion month is separable from the spending withdrawal month
1.7	pass	★ CRITICAL  P28jk: a conversion can never precede the RMD in a year one is due, and Split still reaches those years
2.3	pass	★ CRITICAL  withdrawTiming: a conversion that drains the IRA cannot create wealth
1.5	pass	★ CRITICAL  P115a: over a plan, cash interest taxed equals cash interest earned, in every timing mode
1.1	pass	P115a: Split no longer under-taxes the distribution it takes in January, and a carry cannot go negative
0.9	pass	P113: summarizeRun snapshots a run, and diffSummaries reports only what moved
0.4	pass	P113: export filenames are legal, and the two plan names resolve in order
7.9	pass	timingConvThreshold moves the CONVERSION, on this year, and never the spending
0.2	pass	P106g: the terminal IRA rate averages the trailing same-filing-status years, else last 3
18.2	pass	P107: IRA_GOAL_BLIND_STRATEGIES are unmoved by the goal, and the others are not
7.2	pass	an absent IRA Goal means no goal, not NaN across the whole run
1.1	pass	★ CRITICAL  Retirement Start: a calendar year and the matching age name the same first year
18.9	pass	the plan bank: every card's measured viability still reproduces
1.4	pass	the plan bank: every plan file can be loaded ALONGSIDE the others in a page
0.2	pass	the plan bank: the card fields a chooser relies on are all present and honest
0.2	pass	P104b1x: a year funded from Cash by the primary pass is not funded again by the gap fill
0.0	pass	P104b1x: Proportional +0% with Max Conversion on converts nothing while the phantom gap would have
0.0	pass	timing: a conversion does not change the FOLLOWING year, which is what the old rule got wrong
0.0	pass	P132j: GK-style never cuts in the year Social Security starts, and never adjusts a plan on its own path
0.0	pass	P84c: fee dollars taken from an IRA are NOT taxable distributions
0.0	pass	P84c: the fee never enters netWithdrawals, in any scope
0.0	pass	P105: the survivor's first RMD is struck off the inherited balance, not only their own
0.0	pass	IL exempts IRA/pension distributions from state tax
0.0	pass	PA exempts IRA/pension distributions from state tax
0.0	pass	third pass keeps the state retirement-income exclusion (PA, Ordered)
0.0	pass	engine defers the pension until pensionStartAge (P41c)
0.0	pass	IL still taxes non-retirement income (interest/dividends not exempt)
0.0	pass	regression: exclusion params are inert for a non-exclusion state (CA)
0.0	pass	suggestSpendMenu is strategy-independent (fixed propwd reference)
0.0	pass	P115b: the December tax credit raises the brokerage balance but never its basis
0.0	pass	Medicare premiums: charging them removes the premium AND the tax on raising it
0.0	pass	part-year growth compounds: splitting a year cannot manufacture growth
0.0	pass	no free money: a dividend cannot create wealth (same total return, split two ways)
0.0	pass	no free money: interest leaves Cash only by being spent or taxed
0.0	pass	no free money: interest cannot compound faster than the yield it is paid at
0.0	pass	Fill Bracket converts in a no-tax state, not just in a graduated one
0.0	pass	a no-tax state reports honest spend and honest failure
0.0	pass	P28jk: a conversion can never precede the RMD in a year one is due, and Split still reaches those years
0.0	pass	withdrawTiming: a conversion that drains the IRA cannot create wealth
0.0	pass	P115a: over a plan, cash interest taxed equals cash interest earned, in every timing mode
0.0	pass	Retirement Start: a calendar year and the matching age name the same first year
